38 503 1.0
38 504 1.0
38 65 1.0
38 506 1.0
38 16 1.0
38 508 1.0
38 509 1.0
38 3 1.0
38 302 1.0
38 512 1.0
38 513 1.0
38 514 1.0
38 186 1.0
38 516 1.0
38 517 1.0
38 518 1.0
39 1 3.0
39 520 1.0
39 343 1.0
39 375 1.0
39 523 1.0
39 181 1.0
39 525 2.0
39 330 1.0
39 527 1.0
39 528 1.0
39 529 1.0
39 530 1.0
39 480 2.0
39 532 1.0
39 389 1.0
40 1 2.0
40 535 1.0
40 122 2.0
40 537 1.0
40 538 1.0
40 539 1.0
40 540 1.0
40 541 2.0
40 542 1.0
40 543 1.0
40 544 2.0
40 545 2.0
40 546 1.0
40 25 1.0
40 548 1.0
40 549 1.0
41 550 2.0
41 1 2.0
41 374 2.0
41 553 2.0
41 181 1.0
41 555 1.0
41 556 1.0
41 557 1.0
41 558 2.0
41 559 2.0
41 560 2.0
41 561 2.0
41 85 1.0
41 222 1.0
41 564 1.0
41 565 1.0
42 566 2.0
42 1 4.0
42 107 1.0
42 333 1.0
42 168 3.0
42 334 1.0
42 572 1.0
42 573 1.0
42 574 1.0
42 575 1.0
42 576 1.0
42 577 1.0
42 578 1.0
43 579 1.0
43 1 2.0
43 581 1.0
43 582 1.0
43 434 1.0
43 584 2.0
43 585 1.0
43 586 1.0
43 587 1.0
43 588 1.0
43 150 1.0
43 590 1.0
43 591 1.0
43 592 4.0
43 593 1.0
43 594 1.0
43 516 1.0
43 596 1.0
43 597 1.0
44 598 1.0
44 1 3.0
44 600 2.0
44 601 1.0
44 602 1.0
44 603 1.0
44 454 1.0
44 605 1.0
44 606 1.0
44 607 1.0
44 608 1.0
44 609 1.0
44 172 2.0
44 480 2.0
44 612 1.0
44 137 1.0
45 614 3.0
45 1 2.0
45 616 2.0
45 617 2.0
45 618 1.0
45 254 2.0
45 620 1.0
45 621 1.0
45 622 1.0
45 623 1.0
45 118 1.0
45 357 1.0
45 626 1.0
46 1 2.0
46 406 1.0
46 629 1.0
46 115 3.0
46 631 1.0
46 632 1.0
46 65 1.0
46 634 1.0
46 635 1.0
46 636 1.0
46 637 1.0
46 638 2.0
46 639 1.0
46 640 1.0
46 641 1.0
46 335 1.0
46 643 1.0
46 415 1.0
46 645 3.0
46 646 1.0
47 647 1.0
47 648 1.0
47 1 4.0
47 164 1.0
47 29 2.0
47 652 1.0
47 653 1.0
47 654 1.0
47 655 2.0
47 656 1.0
47 657 1.0
47 658 1.0
47 659 1.0
48 88 1.0
48 661 1.0
48 1 2.0
48 663 2.0
48 664 1.0
48 665 1.0
48 666 1.0
48 667 1.0
48 194 1.0
48 196 1.0
48 670 1.0
48 671 1.0
48 672 2.0
48 200 1.0
48 674 2.0
49 1 2.0
49 676 1.0
49 677 1.0
49 210 1.0
49 421 1.0
49 680 1.0
49 681 1.0
49 682 1.0
49 683 1.0
49 684 1.0
49 685 1.0
49 686 1.0
49 687 1.0
49 688 1.0
49 689 1.0
49 690 1.0
49 691 1.0
49 357 1.0
49 693 1.0
50 1 2.0
50 360 1.0
50 696 2.0
50 697 1.0
50 149 1.0
50 699 1.0
50 329 1.0
50 701 1.0
50 334 1.0
50 443 1.0
50 474 1.0
50 705 1.0
50 706 1.0
50 479 2.0
50 708 1.0
50 709 1.0
51 710 1.0
51 711 1.0
51 712 1.0
51 1 1.0
51 714 1.0
51 715 1.0
51 716 1.0
51 717 1.0
51 666 1.0
51 719 1.0
51 720 1.0
51 132 1.0
51 261 1.0
51 262 1.0
51 724 1.0
51 403 1.0
51 726 1.0
51 727 1.0
52 1 2.0
52 729 1.0
52 730 1.0
52 9 1.0
52 732 2.0
52 733 1.0
52 734 1.0
52 735 1.0
52 17 1.0
52 737 1.0
52 738 1.0
52 739 1.0
53 740 1.0
53 1 3.0
53 742 1.0
53 743 1.0
53 744 1.0
53 745 1.0
53 746 1.0
53 747 1.0
53 748 1.0
53 749 1.0
53 750 1.0
53 751 1.0
53 752 1.0
53 753 1.0
53 132 1.0
53 222 1.0
53 25 1.0
54 757 1.0
54 758 2.0
54 1 1.0
54 760 1.0
54 408 2.0
54 762 2.0
54 274 1.0
54 764 1.0
54 765 1.0
54 766 1.0
54 767 1.0
54 768 1.0
55 224 1.0
55 1 4.0
55 343 1.0
55 7 1.0
55 210 1.0
55 9 1.0
55 775 1.0
55 79 2.0
55 777 1.0
55 778 1.0
55 3 1.0
55 780 1.0
55 657 1.0
55 140 1.0
55 783 1.0
55 784 1.0
55 785 1.0
56 1 2.0
56 787 3.0
56 788 1.0
56 122 1.0
56 30 2.0
56 443 1.0
56 792 2.0
56 793 1.0
56 516 1.0
56 518 1.0
56 796 2.0
57 797 1.0
57 1 2.0
57 799 1.0
57 9 2.0
57 801 2.0
57 802 3.0
57 803 1.0
57 804 1.0
57 805 1.0
57 806 2.0
57 807 2.0
58 270 1.0
58 114 1.0
58 810 1.0
58 811 1.0
58 115 2.0
58 813 1.0
58 814 1.0
58 815 1.0
58 816 1.0
58 817 1.0
58 672 1.0
58 200 1.0
59 820 2.0
59 1 1.0
59 822 1.0
59 823 1.0
59 150 1.0
59 825 1.0
59 826 1.0
59 792 4.0
59 828 2.0
59 829 1.0
59 830 1.0
59 25 1.0
59 357 2.0
59 549 1.0
60 75 1.0
60 820 1.0
60 1 2.0
60 9 1.0
60 838 1.0
60 376 1.0
60 840 1.0
60 332 1.0
60 151 1.0
60 843 2.0
60 792 4.0
60 845 1.0
60 846 1.0
60 847 1.0
61 848 1.0
61 1 3.0
61 850 1.0
61 851 1.0
61 852 1.0
61 298 1.0
61 854 1.0
61 855 1.0
61 856 1.0
61 857 1.0
61 858 1.0
61 859 1.0
61 860 1.0
61 861 1.0
61 862 1.0
62 1 1.0
62 850 1.0
62 296 1.0
62 866 1.0
62 503 1.0
62 868 1.0
62 869 1.0
62 870 1.0
62 243 1.0
62 872 1.0
62 380 1.0
62 874 1.0
62 875 1.0
62 876 1.0
62 877 1.0
62 85 1.0
62 879 1.0
62 880 1.0
62 881 1.0
63 820 1.0
63 883 1.0
63 1 2.0
63 885 1.0
63 65 1.0
63 887 1.0
63 888 1.0
63 654 1.0
63 890 1.0
63 335 1.0
63 657 1.0
63 670 2.0
63 894 1.0
63 71 1.0
63 896 1.0
63 897 1.0
63 176 2.0
63 899 1.0
63 288 1.0
64 901 1.0
64 1 2.0
64 903 1.0
64 904 1.0
64 788 1.0
64 906 1.0
64 468 1.0
64 332 1.0
64 909 1.0
64 605 1.0
64 792 3.0
64 912 1.0
64 690 1.0
65 914 1.0
65 1 5.0
65 885 1.0
65 917 1.0
65 538 3.0
65 777 1.0
65 920 2.0
65 653 1.0
65 922 1.0
65 923 1.0
65 924 1.0
65 925 1.0
65 197 1.0
65 927 1.0
65 928 1.0
65 929 1.0
66 161 2.0
66 931 1.0
66 1 3.0
66 933 1.0
66 934 1.0
66 935 1.0
66 936 1.0
66 29 1.0
66 938 1.0
66 939 1.0
66 940 1.0
66 352 2.0
66 185 1.0
67 943 1.0
67 710 1.0
67 1 2.0
67 885 1.0
67 191 1.0
67 9 1.0
67 65 1.0
67 538 1.0
67 951 1.0
67 952 1.0
67 953 1.0
67 954 1.0
67 955 1.0
67 888 1.0
67 957 1.0
67 958 1.0
67 335 1.0
67 176 2.0
67 899 1.0
68 88 1.0
68 943 1.0
68 161 1.0
68 1 2.0
68 966 1.0
68 181 1.0
68 968 1.0
68 969 1.0
68 65 1.0
68 538 1.0
68 29 1.0
68 973 1.0
68 974 1.0
68 130 1.0
68 976 1.0
68 200 1.0
69 978 1.0
69 224 1.0
69 1 2.0
69 343 1.0
69 982 1.0
69 983 1.0
69 984 1.0
69 985 1.0
69 938 1.0
69 987 2.0
69 988 1.0
69 87 1.0
70 1 1.0
70 991 1.0
70 992 1.0
70 993 1.0
70 994 1.0
70 9 1.0
70 996 1.0
70 997 1.0
70 998 1.0
70 442 1.0
70 1000 1.0
70 1001 1.0
70 335 1.0
70 1003 1.0
70 1004 1.0
71 1 3.0
71 1006 1.0
71 1007 1.0
71 1008 2.0
71 329 1.0
71 1010 1.0
71 1011 1.0
71 1012 1.0
71 1013 1.0
71 197 1.0
71 140 1.0
71 401 1.0
71 403 2.0
71 198 1.0
71 1019 1.0
72 1020 1.0
72 161 2.0
72 931 1.0
72 1 3.0
72 11 1.0
72 1025 1.0
72 33 1.0
72 1027 1.0
72 1028 3.0
72 430 1.0
73 1 3.0
73 1031 3.0
73 467 1.0
73 1033 1.0
73 1034 1.0
73 1035 2.0
73 253 3.0
73 1037 1.0
73 427 1.0
73 1039 3.0
73 429 1.0
73 1041 1.0
73 1042 1.0
74 161 1.0
74 931 1.0
74 224 1.0
74 1 3.0
74 1047 2.0
74 936 1.0
74 29 1.0
74 1050 1.0
74 267 1.0
74 1052 1.0
74 555 1.0
74 1054 1.0
75 1055 1.0
75 1056 1.0
75 1057 1.0
75 943 1.0
75 1059 1.0
75 1 2.0
75 760 1.0
75 93 1.0
75 1063 1.0
75 1064 1.0
75 1065 1.0
75 1066 1.0
75 1067 1.0
75 1068 1.0
75 1069 1.0
75 1070 1.0
75 1071 1.0
75 286 2.0
75 118 1.0
75 25 1.0
75 1075 1.0
75 1076 1.0
76 1 2.0
76 1078 1.0
76 1079 1.0
76 1080 1.0
76 1081 1.0
76 332 1.0
76 1083 1.0
76 792 2.0
76 233 1.0
76 1086 2.0
76 1087 1.0
76 1088 1.0
76 176 1.0
76 1090 1.0
77 1 2.0
77 1092 1.0
77 1093 1.0
77 1094 1.0
77 65 1.0
77 29 1.0
77 1097 1.0
77 653 1.0
77 254 1.0
77 1100 1.0
77 1101 1.0
77 1102 1.0
77 117 1.0
77 1104 1.0
77 1105 1.0
78 161 1.0
78 1 3.0
78 1108 1.0
78 210 1.0
78 1110 1.0
78 287 2.0
78 435 1.0
78 1113 1.0
78 29 1.0
78 1115 1.0
78 430 1.0
78 1117 1.0
79 1020 1.0
79 1119 1.0
79 1 1.0
79 115 2.0
79 343 1.0
79 1123 1.0
79 116 1.0
79 969 1.0
79 65 2.0
79 936 1.0
79 1128 1.0
79 253 1.0
79 1130 1.0
79 1131 1.0
80 943 1.0
80 710 1.0
80 1 2.0
80 1135 1.0
80 1136 2.0
80 1137 1.0
80 1138 1.0
80 9 2.0
80 1140 1.0
80 952 1.0
80 953 2.0
80 274 1.0
80 1100 1.0
80 1145 1.0
80 1146 1.0
80 670 1.0
81 820 1.0
81 1 1.0
81 1150 1.0
81 1151 1.0
81 9 1.0
81 1153 1.0
81 1154 1.0
81 1155 1.0
81 1156 1.0
81 912 1.0
81 195 1.0
81 1159 1.0
81 156 1.0
81 1161 2.0
81 1162 1.0
82 1020 1.0
82 1119 1.0
82 1 1.0
82 115 2.0
82 343 1.0
82 1123 1.0
82 116 1.0
82 969 1.0
82 65 2.0
82 936 1.0
82 1128 1.0
82 253 1.0
82 1130 1.0
82 1131 1.0
83 943 1.0
83 710 1.0
83 1 2.0
83 1135 1.0
83 1136 2.0
83 1137 1.0
83 1138 1.0
83 9 2.0
83 1140 1.0
83 952 1.0
83 953 2.0
83 274 1.0
83 1100 1.0
83 1145 1.0
83 1146 1.0
83 670 1.0
84 820 1.0
84 1 1.0
84 1150 1.0
84 1151 1.0
84 9 1.0
84 1153 1.0
84 1154 1.0
84 1155 1.0
84 1156 1.0
84 912 1.0
84 195 1.0
84 1159 1.0
84 156 1.0
84 1161 2.0
84 1162 1.0
85 1208 1.0
85 224 1.0
85 1 2.0
85 992 1.0
85 329 2.0
85 746 1.0
85 1214 1.0
85 334 1.0
85 1216 1.0
85 1217 2.0
85 1218 1.0
85 111 1.0
85 1220 1.0
85 1004 1.0
85 403 1.0
85 36 2.0
86 1 3.0
86 210 2.0
86 79 2.0
86 1227 1.0
86 29 2.0
86 1229 1.0
86 1230 1.0
86 1231 2.0
86 98 1.0
87 75 1.0
87 76 1.0
87 77 1.0
87 1 2.0
87 296 1.0
87 788 1.0
87 1239 1.0
87 301 1.0
87 80 1.0
87 1242 1.0
87 304 1.0
87 81 1.0
87 82 1.0
87 83 1.0
87 84 1.0
87 85 1.0
87 1249 1.0
87 86 1.0
87 87 2.0
88 89 1.0
88 1 2.0
88 1254 1.0
88 1108 1.0
88 65 2.0
88 1257 1.0
88 958 1.0
88 335 1.0
88 206 2.0
88 200 2.0
88 1262 1.0
88 137 1.0
89 1264 1.0
89 1119 1.0
89 224 1.0
89 1 3.0
89 1268 1.0
89 115 1.0
89 375 2.0
89 732 1.0
89 1272 1.0
89 1273 1.0
89 602 1.0
89 1275 1.0
89 1276 1.0
89 767 1.0
90 1278 1.0
90 1279 2.0
90 1280 1.0
90 1281 1.0
90 98 1.0
91 1283 1.0
91 1 3.0
91 210 1.0
91 421 1.0
91 29 1.0
91 1288 1.0
91 1289 1.0
91 1290 1.0
91 1291 1.0
91 131 1.0
91 176 1.0
92 119 1.0
92 224 1.0
92 60 1.0
92 1 3.0
92 488 1.0
92 122 1.0
92 1300 1.0
92 166 1.0
92 1302 1.0
92 1303 1.0
92 1304 1.0
92 33 1.0
92 1306 1.0
92 291 1.0
92 1308 1.0
92 109 1.0
92 1131 1.0
92 988 1.0
92 1117 1.0
92 340 1.0
93 1 2.0
93 760 1.0
93 1316 1.0
93 1317 2.0
93 122 1.0
93 329 1.0
93 1320 1.0
93 1100 1.0
93 1322 1.0
93 399 1.0
93 1324 1.0
93 197 1.0
93 259 1.0
93 71 1.0
93 176 1.0
93 727 1.0
94 1 2.0
94 208 1.0
94 1332 1.0
94 1333 1.0
94 7 1.0
94 421 2.0
94 212 1.0
94 1337 1.0
94 746 1.0
94 983 1.0
94 1340 1.0
94 778 1.0
94 1342 1.0
94 1343 1.0
94 1344 1.0
94 128 1.0
94 1346 1.0
94 1347 1.0
94 1348 1.0
94 1349 1.0
94 34 1.0
94 783 1.0
94 564 1.0
95 1 2.0
95 1354 1.0
95 1355 1.0
95 7 1.0
95 1357 1.0
95 1358 2.0
95 1359 1.0
95 243 1.0
95 255 1.0
95 1288 1.0
95 221 2.0
95 215 1.0
95 1365 1.0
95 33 1.0
95 335 1.0
95 140 1.0
95 176 1.0
96 77 1.0
96 1371 1.0
96 1 2.0
96 1268 1.0
96 1374 1.0
96 1375 1.0
96 1376 1.0
96 1377 1.0
96 1378 1.0
96 1379 1.0
96 1380 1.0
96 1381 1.0
96 1382 1.0
96 475 1.0
96 1384 1.0
96 1385 1.0
96 1386 1.0
96 157 1.0
96 1388 1.0
96 767 1.0
97 1 3.0
97 1391 1.0
97 79 2.0
97 1393 1.0
97 1394 1.0
97 362 1.0
97 1396 1.0
97 1397 1.0
97 1398 1.0
97 1399 1.0
97 1400 1.0
97 319 1.0
97 352 1.0
97 830 1.0
97 1404 1.0
97 36 3.0
98 161 2.0
98 224 1.0
98 1 1.0
98 1409 2.0
98 1410 3.0
98 65 1.0
98 29 1.0
98 253 1.0
98 267 2.0
98 286 1.0
98 912 1.0
98 1417 2.0
98 1418 1.0
98 1419 1.0
99 1 2.0
99 1421 1.0
99 1422 1.0
99 79 1.0
99 1424 1.0
99 1425 1.0
99 587 1.0
99 1427 1.0
99 1428 1.0
99 472 1.0
99 1430 1.0
99 1431 1.0
99 221 1.0
99 215 1.0
99 1230 1.0
99 1435 1.0
99 1436 1.0
99 1437 1.0
99 306 1.0
99 1439 1.0
99 727 1.0
100 1441 1.0
100 1442 1.0
100 1 2.0
100 1444 1.0
100 325 1.0
100 1446 2.0
100 343 1.0
100 1448 1.0
100 1449 1.0
100 1450 1.0
100 1451 1.0
100 1452 1.0
100 398 1.0
100 1454 1.0
100 236 1.0
100 1456 1.0
100 693 1.0
100 1458 1.0
101 89 2.0
101 1 3.0
101 1461 1.0
101 1462 3.0
101 488 3.0
101 1464 3.0
101 140 1.0
101 976 1.0
101 118 1.0
101 671 1.0
102 89 1.0
102 1 8.0
102 760 1.0
102 79 2.0
102 1227 1.0
102 538 2.0
102 29 2.0
102 737 1.0
102 557 1.0
102 140 1.0
102 1231 1.0
102 321 1.0
102 36 1.0
103 1482 1.0
103 1 2.0
103 1484 1.0
103 1485 1.0
103 1486 1.0
103 788 1.0
103 329 3.0
103 1097 1.0
103 747 1.0
103 1491 1.0
103 1155 1.0
103 1493 1.0
103 1231 1.0
103 1495 1.0
104 1496 1.0
104 1497 1.0
104 1 2.0
104 1499 1.0
104 1500 1.0
104 1501 1.0
104 1502 1.0
104 1503 1.0
104 1155 1.0
104 254 1.0
104 1506 1.0
104 1507 1.0
104 117 1.0
104 1509 1.0
104 352 1.0
104 1161 2.0
104 847 1.0
104 1513 1.0
105 1 2.0
105 1047 1.0
105 1516 1.0
105 1517 1.0
105 1273 2.0
105 1519 1.0
105 381 1.0
105 1521 1.0
105 19 1.0
105 1523 1.0
105 559 2.0
105 1525 2.0
105 988 1.0
105 1527 1.0
105 1528 2.0
106 88 1.0
106 1530 1.0
106 1 2.0
106 1532 1.0
106 1533 1.0
106 107 1.0
106 1303 1.0
106 1324 1.0
106 1537 1.0
106 1399 1.0
106 335 1.0
106 1540 1.0
106 1541 1.0
106 1542 1.0
107 119 1.0
107 1544 1.0
107 115 1.0
107 434 1.0
107 9 1.0
107 600 1.0
107 1549 1.0
107 1550 1.0
107 1551 1.0
107 166 1.0
107 1553 1.0
107 804 1.0
107 33 1.0
107 974 1.0
107 152 1.0
107 85 1.0
107 222 2.0
107 430 1.0
107 357 1.0
107 1562 1.0
107 1563 1.0
108 1564 1.0
108 1565 1.0
108 1 2.0
108 760 1.0
108 343 1.0
108 1137 2.0
108 122 1.0
108 65 1.0
108 1572 1.0
108 1427 1.0
108 197 1.0
108 1575 1.0
108 200 1.0
108 1577 1.0
109 1578 1.0
109 89 1.0
109 1 3.0
109 1581 2.0
109 1582 1.0
109 1583 1.0
109 983 1.0
109 29 1.0
109 973 1.0
109 332 1.0
109 1346 1.0
109 1589 1.0
109 34 2.0
109 222 1.0
109 71 1.0
110 1593 1.0
110 1 3.0
110 1064 1.0
110 1462 1.0
110 1597 1.0
110 122 1.0
110 1599 1.0
110 243 1.0
110 274 1.0
110 1154 1.0
110 1603 1.0
110 19 1.0
110 1540 1.0
110 530 1.0
110 112 1.0
110 1577 1.0
111 1 2.0
111 1610 1.0
111 1597 1.0
111 122 1.0
111 1613 1.0
111 65 1.0
111 29 1.0
111 1616 1.0
111 1617 1.0
111 33 1.0
111 152 1.0
111 545 1.0
111 1621 2.0
111 1622 1.0
111 1623 1.0
112 88 1.0
112 223 1.0
112 1020 1.0
112 1 3.0
112 407 1.0
112 1629 1.0
112 1113 1.0
112 1631 1.0
112 951 1.0
112 1633 1.0
112 559 2.0
112 1635 1.0
112 1636 1.0
112 36 1.0
112 1638 1.0
113 820 1.0
113 59 1.0
113 1 1.0
113 488 1.0
113 1066 1.0
113 538 1.0
113 953 1.0
113 1646 1.0
113 1100 1.0
113 888 1.0
113 1649 1.0
113 574 1.0
113 1651 1.0
113 846 1.0
113 1653 1.0
113 415 1.0
113 71 1.0
113 1656 1.0
113 176 1.0
114 1658 1.0
114 1 2.0
114 296 1.0
114 1661 1.0
114 210 1.0
114 1663 1.0
114 1664 1.0
114 376 1.0
114 1666 1.0
114 1667 1.0
114 181 1.0
114 105 1.0
114 1670 1.0
114 1671 1.0
114 381 1.0
114 19 1.0
114 1674 2.0
114 317 1.0
114 1676 2.0
114 1677 1.0
114 1678 1.0
114 860 1.0
114 1680 1.0
114 879 1.0
115 931 1.0
115 1 3.0
115 325 1.0
115 1516 1.0
115 1686 1.0
115 65 1.0
115 1572 1.0
115 815 1.0
115 1521 1.0
115 1691 1.0
115 1692 1.0
115 1693 1.0
115 912 1.0
115 1695 1.0
115 545 1.0
115 1697 1.0
115 671 1.0
115 200 3.0
116 1700 1.0
116 1 3.0
116 1702 1.0
116 1703 1.0
116 191 1.0
116 1666 4.0
